DateTime,Players,neg_sent_count,neu_sent_count,pos_sent_count,Twitch_Viewers,pos_dist
10/24/2020,0,14,15,46,0,0.613333333
10/25/2020,0,9,18,36,0,0.571428571
10/26/2020,0,10,18,30,0,0.517241379
10/27/2020,0,13,22,38,0,0.520547945
10/28/2020,0,10,9,37,0,0.660714286
10/29/2020,0,9,15,28,0,0.538461538
10/30/2020,0,9,16,40,0,0.615384615
10/31/2020,0,9,12,28,0,0.571428571
11/1/2020,0,9,11,30,0,0.6
11/2/2020,0,19,10,33,0,0.532258065
11/3/2020,0,6,13,29,0,0.604166667
11/4/2020,0,10,15,19,0,0.431818182
11/5/2020,0,7,11,22,0,0.55
11/6/2020,0,7,16,20,0,0.465116279
11/7/2020,0,6,14,35,0,0.636363636
11/8/2020,0,9,17,38,0,0.59375
11/9/2020,0,7,14,27,0,0.5625
11/10/2020,0,4,12,29,0,0.644444444
11/11/2020,0,11,11,22,0,0.5
11/12/2020,0,3,16,12,0,0.387096774
11/13/2020,0,6,17,21,0,0.477272727
11/14/2020,0,6,9,15,0,0.5
11/15/2020,0,6,8,20,0,0.588235294
11/16/2020,0,7,13,19,0,0.487179487
11/17/2020,0,10,8,11,0,0.379310345
11/18/2020,0,11,4,24,0,0.615384615
11/19/2020,0,2,7,22,0,0.709677419
11/20/2020,0,7,15,23,0,0.511111111
11/21/2020,0,10,15,25,0,0.5
11/22/2020,0,6,12,21,0,0.538461538
11/23/2020,0,6,8,23,0,0.621621622
11/24/2020,0,4,10,22,0,0.611111111
11/25/2020,0,100,164,534,0,0.669172932
11/26/2020,0,99,209,510,0,0.623471883
11/27/2020,0,60,112,325,0,0.653923541
11/28/2020,0,35,99,230,0,0.631868132
11/29/2020,0,35,77,225,0,0.667655786
11/30/2020,0,38,68,196,0,0.649006623
12/1/2020,0,28,33,86,0,0.585034014
12/2/2020,0,6,26,44,0,0.578947368
12/3/2020,0,5,16,37,0,0.637931034
12/4/2020,0,12,15,35,0,0.564516129
12/5/2020,0,11,27,32,0,0.457142857
12/6/2020,0,13,13,38,0,0.59375
12/7/2020,0,9,17,37,0,0.587301587
12/8/2020,0,14,17,30,0,0.491803279
12/9/2020,0,14,24,50,0,0.568181818
12/10/2020,0,19,21,46,0,0.534883721
12/11/2020,0,29,44,80,0,0.522875817
12/12/2020,0,45,46,93,0,0.505434783
12/13/2020,0,53,61,112,0,0.495575221
12/14/2020,0,41,54,172,0,0.644194757
12/15/2020,0,10,32,46,0,0.522727273
12/16/2020,0,12,19,45,0,0.592105263
12/17/2020,0,13,11,36,0,0.6
12/18/2020,0,15,12,31,0,0.534482759
12/19/2020,0,5,22,30,0,0.526315789
12/20/2020,0,12,10,38,0,0.633333333
12/21/2020,0,12,15,30,0,0.526315789
12/22/2020,0,13,19,47,0,0.594936709
12/23/2020,0,14,18,33,0,0.507692308
12/24/2020,0,13,16,33,0,0.532258065
12/25/2020,0,11,20,40,0,0.563380282
12/26/2020,0,16,31,41,0,0.465909091
12/27/2020,0,13,14,48,0,0.64
12/28/2020,0,19,21,40,0,0.5
12/29/2020,0,13,19,40,0,0.555555556
12/30/2020,0,16,18,46,0,0.575
12/31/2020,0,12,18,42,0,0.583333333
1/1/2021,0,15,19,44,0,0.564102564
1/2/2021,0,12,20,62,0,0.659574468
1/3/2021,0,4,16,46,0,0.696969697
1/4/2021,0,11,27,38,0,0.5
1/5/2021,0,8,17,36,0,0.590163934
1/6/2021,0,12,22,38,0,0.527777778
1/7/2021,0,5,17,31,0,0.58490566
1/8/2021,0,9,13,41,0,0.650793651
1/9/2021,0,10,21,29,0,0.483333333
1/10/2021,0,11,21,26,0,0.448275862
1/11/2021,0,8,21,25,0,0.462962963
1/12/2021,0,10,17,38,0,0.584615385
1/13/2021,0,5,9,28,0,0.666666667
1/14/2021,0,8,11,31,0,0.62
1/15/2021,0,5,7,21,0,0.636363636
1/16/2021,0,12,11,25,0,0.520833333
1/17/2021,0,6,22,31,0,0.525423729
1/18/2021,0,5,9,17,0,0.548387097
1/19/2021,0,9,16,20,0,0.444444444
1/20/2021,0,5,8,26,0,0.666666667
1/21/2021,0,5,9,23,0,0.621621622
1/22/2021,0,14,9,34,0,0.596491228
1/23/2021,0,10,12,27,0,0.551020408
1/24/2021,0,10,17,24,0,0.470588235
1/25/2021,0,7,12,26,0,0.577777778
1/26/2021,0,10,12,17,0,0.435897436
1/27/2021,0,6,14,26,0,0.565217391
1/28/2021,0,6,9,18,0,0.545454545
1/29/2021,0,7,13,18,0,0.473684211
1/30/2021,0,3,11,22,0,0.611111111
1/31/2021,0,6,14,31,0,0.607843137
2/1/2021,0,10,15,24,0,0.489795918
2/2/2021,0,7,11,29,0,0.617021277
2/3/2021,0,9,14,23,0,0.5
2/4/2021,0,8,11,16,0,0.457142857
2/5/2021,0,7,17,26,0,0.52
2/6/2021,0,7,13,26,0,0.565217391
2/7/2021,0,4,11,20,0,0.571428571
2/8/2021,0,11,11,26,0,0.541666667
2/9/2021,0,2,12,18,0,0.5625
2/10/2021,0,3,9,19,0,0.612903226
2/11/2021,0,9,15,17,0,0.414634146
2/12/2021,0,18,13,28,0,0.474576271
2/13/2021,0,7,16,36,0,0.610169492
2/14/2021,0,12,16,33,0,0.540983607
2/15/2021,0,15,13,33,0,0.540983607
2/16/2021,0,12,12,22,0,0.47826087
2/17/2021,0,10,14,35,0,0.593220339
2/18/2021,0,11,15,31,0,0.543859649
2/19/2021,0,7,12,30,0,0.612244898
2/20/2021,0,9,16,28,0,0.528301887
2/21/2021,0,10,13,35,0,0.603448276
2/22/2021,0,16,19,16,0,0.31372549
2/23/2021,0,7,14,24,0,0.533333333
2/24/2021,0,17,30,67,0,0.587719298
2/25/2021,0,18,31,53,0,0.519607843
2/26/2021,0,19,28,47,0,0.5
2/27/2021,0,14,27,68,0,0.623853211
2/28/2021,0,16,20,40,0,0.526315789
3/1/2021,0,12,24,36,0,0.5
3/2/2021,0,5,20,28,0,0.528301887
3/3/2021,0,14,13,27,0,0.5
3/4/2021,0,15,22,40,0,0.519480519
3/5/2021,0,9,26,51,0,0.593023256
3/6/2021,0,11,22,33,0,0.5
3/7/2021,0,10,12,35,0,0.614035088
3/8/2021,0,8,17,20,0,0.444444444
3/9/2021,0,15,16,31,0,0.5
3/10/2021,0,9,18,27,0,0.5
3/11/2021,0,7,8,24,0,0.615384615
3/12/2021,0,15,17,13,0,0.288888889
3/13/2021,0,5,15,25,0,0.555555556
3/14/2021,0,12,10,35,0,0.614035088
3/15/2021,0,10,17,18,0,0.4
3/16/2021,0,9,11,21,0,0.512195122
3/17/2021,0,8,18,21,0,0.446808511
3/18/2021,0,2,9,18,0,0.620689655
3/19/2021,0,8,16,22,0,0.47826087
3/20/2021,0,14,10,30,0,0.555555556
3/21/2021,0,9,12,23,0,0.522727273
3/22/2021,0,9,14,23,0,0.5
3/23/2021,0,9,11,29,0,0.591836735
3/24/2021,0,6,12,21,0,0.538461538
3/25/2021,0,11,22,57,0,0.633333333
3/26/2021,0,10,16,35,0,0.573770492
3/27/2021,0,13,23,40,0,0.526315789
3/28/2021,0,6,12,35,0,0.660377358
3/29/2021,0,8,9,24,0,0.585365854
3/30/2021,0,6,14,18,0,0.473684211
3/31/2021,0,12,29,45,0,0.523255814
4/1/2021,0,10,15,27,0,0.519230769
4/2/2021,0,8,13,31,0,0.596153846
4/3/2021,0,12,14,22,0,0.458333333
4/4/2021,0,11,20,45,0,0.592105263
4/5/2021,0,10,14,34,0,0.586206897
4/6/2021,0,11,13,36,0,0.6
4/7/2021,0,9,11,30,0,0.6
4/8/2021,0,11,9,19,0,0.487179487
4/9/2021,0,13,16,19,0,0.395833333
4/10/2021,0,13,14,40,0,0.597014925
4/11/2021,0,11,15,20,0,0.434782609
4/12/2021,0,9,15,27,0,0.529411765
4/13/2021,0,6,16,26,0,0.541666667
4/14/2021,0,9,28,57,0,0.606382979
4/15/2021,0,8,18,33,0,0.559322034
4/16/2021,0,9,15,24,0,0.5
4/17/2021,0,17,29,31,0,0.402597403
4/18/2021,0,7,10,32,0,0.653061224
4/19/2021,0,6,16,30,0,0.576923077
4/20/2021,0,11,13,20,0,0.454545455
4/21/2021,0,8,10,18,0,0.5
4/22/2021,0,5,13,18,0,0.5
4/23/2021,0,4,8,23,0,0.657142857
4/24/2021,0,5,7,24,0,0.666666667
4/25/2021,0,4,16,28,0,0.583333333
4/26/2021,0,7,16,16,0,0.41025641
4/27/2021,0,8,14,24,0,0.52173913
4/28/2021,0,5,14,28,0,0.595744681
4/29/2021,0,6,11,13,0,0.433333333
4/30/2021,0,7,14,16,0,0.432432432
5/1/2021,0,7,13,21,0,0.512195122
5/2/2021,0,8,12,28,0,0.583333333
5/3/2021,0,8,10,19,0,0.513513514
5/4/2021,0,7,11,18,0,0.5
5/5/2021,0,9,11,21,0,0.512195122
5/6/2021,0,6,11,13,0,0.433333333
5/7/2021,0,3,5,18,0,0.692307692
5/8/2021,0,11,10,14,0,0.4
5/9/2021,0,7,12,26,0,0.577777778
5/10/2021,0,7,13,19,0,0.487179487
5/11/2021,0,9,11,25,0,0.555555556
5/12/2021,0,6,9,20,0,0.571428571
5/13/2021,0,13,20,39,0,0.541666667
5/14/2021,0,7,18,18,0,0.418604651
5/15/2021,0,7,19,24,0,0.48
5/16/2021,0,13,17,19,0,0.387755102
5/17/2021,0,17,11,19,0,0.404255319
5/18/2021,0,9,9,15,0,0.454545455
5/19/2021,0,12,18,34,0,0.53125
5/20/2021,0,7,8,30,0,0.666666667
5/21/2021,0,3,12,24,0,0.615384615
5/22/2021,0,5,5,21,0,0.677419355
5/23/2021,0,8,12,23,0,0.534883721
5/24/2021,0,8,14,17,0,0.435897436
5/25/2021,0,6,13,17,0,0.472222222
5/26/2021,0,7,12,22,0,0.536585366
5/27/2021,0,10,9,18,0,0.486486486
5/28/2021,0,10,9,23,0,0.547619048
5/29/2021,0,10,17,27,0,0.5
5/30/2021,0,5,15,26,0,0.565217391
5/31/2021,0,10,15,32,0,0.561403509
6/1/2021,0,13,10,23,0,0.5
6/2/2021,0,9,9,27,0,0.6
6/3/2021,0,4,11,26,0,0.634146341
6/4/2021,0,12,14,19,0,0.422222222
6/5/2021,0,7,14,21,0,0.5
6/6/2021,0,8,14,18,0,0.45
6/7/2021,0,7,7,17,0,0.548387097
6/8/2021,0,7,14,19,0,0.475
6/9/2021,0,3,6,13,0,0.590909091
6/10/2021,0,7,11,13,0,0.419354839
6/11/2021,0,7,10,24,0,0.585365854
6/12/2021,0,13,8,15,0,0.416666667
6/13/2021,0,8,8,26,0,0.619047619
6/14/2021,0,5,15,16,0,0.444444444
6/15/2021,0,8,5,12,0,0.48
6/16/2021,0,7,11,16,0,0.470588235
6/17/2021,0,5,11,16,0,0.5
6/18/2021,0,3,14,11,0,0.392857143
6/19/2021,0,9,11,19,0,0.487179487
6/20/2021,0,5,13,21,0,0.538461538
6/21/2021,0,5,15,19,0,0.487179487
6/22/2021,0,5,10,15,0,0.5
6/23/2021,0,9,6,14,0,0.482758621
6/24/2021,0,8,5,14,0,0.518518519
6/25/2021,0,8,18,28,0,0.518518519
6/26/2021,0,18,18,22,0,0.379310345
6/27/2021,0,9,18,36,0,0.571428571
6/28/2021,0,14,31,47,0,0.510869565
6/29/2021,0,13,18,30,0,0.491803279
6/30/2021,0,6,18,26,0,0.52
7/1/2021,0,6,16,22,0,0.5
7/2/2021,0,8,13,27,0,0.5625
7/3/2021,0,19,10,22,0,0.431372549
7/4/2021,0,8,15,22,0,0.488888889
7/5/2021,0,8,19,20,0,0.425531915
7/6/2021,0,13,23,22,0,0.379310345
7/7/2021,0,14,20,35,0,0.507246377
7/8/2021,0,10,12,40,0,0.64516129
7/9/2021,0,6,16,26,0,0.541666667
7/10/2021,0,6,15,20,0,0.487804878
7/11/2021,0,10,13,19,0,0.452380952
7/12/2021,0,7,14,15,0,0.416666667
7/13/2021,0,9,19,11,0,0.282051282
7/14/2021,0,10,9,16,0,0.457142857
7/15/2021,0,14,12,11,0,0.297297297
7/16/2021,0,6,7,21,0,0.617647059
7/17/2021,0,4,10,27,0,0.658536585
7/18/2021,0,11,7,22,0,0.55
7/19/2021,0,6,14,17,0,0.459459459
7/20/2021,0,10,6,19,0,0.542857143
7/21/2021,0,8,8,13,0,0.448275862
7/22/2021,0,7,9,20,0,0.555555556
7/23/2021,0,6,11,15,0,0.46875
7/24/2021,0,8,6,17,0,0.548387097
7/25/2021,0,11,15,21,0,0.446808511
7/26/2021,0,5,4,24,0,0.727272727
7/27/2021,0,10,11,19,0,0.475
7/28/2021,0,12,8,20,0,0.5
7/29/2021,0,8,7,13,0,0.464285714
7/30/2021,0,12,7,13,0,0.40625
7/31/2021,0,5,11,14,0,0.466666667
8/1/2021,0,5,11,22,0,0.578947368
8/2/2021,0,6,12,18,0,0.5
8/3/2021,0,9,6,9,0,0.375
8/4/2021,0,4,9,12,0,0.48
8/5/2021,0,11,7,20,0,0.526315789
8/6/2021,0,5,8,17,0,0.566666667
8/7/2021,0,8,12,11,0,0.35483871
8/8/2021,0,9,6,19,0,0.558823529
8/9/2021,0,17,15,14,0,0.304347826
8/10/2021,0,5,10,12,0,0.444444444
8/11/2021,0,7,14,8,0,0.275862069
8/12/2021,0,2,10,15,0,0.555555556
8/13/2021,0,6,14,11,0,0.35483871
8/14/2021,0,8,11,18,0,0.486486486
8/15/2021,0,9,11,26,0,0.565217391
8/16/2021,0,2,13,20,0,0.571428571
8/17/2021,0,9,11,21,0,0.512195122
8/18/2021,0,22,30,54,0,0.509433962
8/19/2021,0,9,13,35,0,0.614035088
8/20/2021,0,12,16,28,0,0.5
8/21/2021,0,7,17,22,0,0.47826087
8/22/2021,0,7,12,15,0,0.441176471
8/23/2021,0,8,14,16,0,0.421052632
8/24/2021,0,10,8,22,0,0.55
8/25/2021,0,8,7,16,0,0.516129032
8/26/2021,0,9,15,23,0,0.489361702
8/27/2021,0,6,12,21,0,0.538461538
8/28/2021,0,19,14,25,0,0.431034483
8/29/2021,0,4,10,24,0,0.631578947
8/30/2021,0,14,20,16,0,0.32
8/31/2021,0,5,16,23,0,0.522727273
9/1/2021,0,6,13,17,0,0.472222222
9/2/2021,0,10,5,21,0,0.583333333
9/3/2021,0,7,11,16,0,0.470588235
9/4/2021,0,8,9,23,0,0.575
9/5/2021,0,6,8,16,0,0.533333333
9/6/2021,0,10,10,18,0,0.473684211
9/7/2021,0,8,13,14,0,0.4
9/8/2021,0,4,9,16,0,0.551724138
9/9/2021,0,10,9,17,0,0.472222222
9/10/2021,0,9,13,17,0,0.435897436
9/11/2021,0,6,16,27,0,0.551020408
9/12/2021,0,4,12,29,0,0.644444444
9/13/2021,0,6,10,14,0,0.466666667
9/14/2021,0,8,12,14,0,0.411764706
9/15/2021,0,5,9,17,0,0.548387097
9/16/2021,0,7,8,28,0,0.651162791
9/17/2021,0,8,20,20,0,0.416666667
9/18/2021,0,9,15,15,0,0.384615385
9/19/2021,0,7,8,17,0,0.53125
9/20/2021,0,3,8,19,0,0.633333333
9/21/2021,0,6,13,19,0,0.5
9/22/2021,0,15,9,19,0,0.441860465
9/23/2021,0,6,14,18,0,0.473684211
9/24/2021,0,6,13,20,0,0.512820513
9/25/2021,0,6,11,21,0,0.552631579
9/26/2021,0,9,19,24,0,0.461538462
9/27/2021,0,10,14,11,0,0.314285714
9/28/2021,0,5,9,22,0,0.611111111
9/29/2021,0,11,7,16,0,0.470588235
9/30/2021,0,10,5,19,0,0.558823529
10/1/2021,0,5,9,12,0,0.461538462
10/2/2021,0,4,17,16,0,0.432432432
10/3/2021,0,11,8,16,0,0.457142857
10/4/2021,0,8,14,12,0,0.352941176
10/5/2021,0,7,16,21,0,0.477272727
10/6/2021,0,8,5,7,0,0.35
10/7/2021,0,5,6,23,0,0.676470588
10/8/2021,0,5,9,17,0,0.548387097
10/9/2021,0,6,15,13,0,0.382352941
10/10/2021,0,3,12,16,0,0.516129032
10/11/2021,0,2,8,14,0,0.583333333
10/12/2021,0,6,12,13,0,0.419354839
10/13/2021,0,9,6,9,0,0.375
10/14/2021,0,6,9,13,0,0.464285714
10/15/2021,0,4,6,12,0,0.545454545
10/16/2021,0,7,6,12,0,0.48
10/17/2021,0,6,12,17,0,0.485714286
10/18/2021,0,6,5,10,0,0.476190476
10/19/2021,0,7,4,21,0,0.65625
10/20/2021,0,4,8,10,0,0.454545455
10/21/2021,0,4,11,14,0,0.482758621
10/22/2021,0,6,9,17,0,0.53125
10/23/2021,0,4,11,19,0,0.558823529
10/24/2021,0,7,9,16,0,0.5
10/25/2021,0,2,5,13,0,0.65
10/26/2021,0,7,10,20,0,0.540540541
10/27/2021,0,8,11,17,0,0.472222222
10/28/2021,0,2,13,17,0,0.53125
10/29/2021,0,5,7,14,0,0.538461538
10/30/2021,0,3,11,20,0,0.588235294
10/31/2021,0,11,11,22,0,0.5
11/1/2021,0,6,13,25,0,0.568181818
11/2/2021,0,8,5,21,0,0.617647059
11/3/2021,0,3,10,17,0,0.566666667
11/4/2021,0,7,7,16,0,0.533333333
11/5/2021,0,6,12,12,0,0.4
11/6/2021,0,7,14,19,0,0.475
11/7/2021,0,6,8,19,0,0.575757576
11/8/2021,0,4,6,8,0,0.444444444
